Preferred Sample Id,class_id
GC-76-BK38,c3810fb2-8e66-405c-b15c-3d3ae616a810
BE-53-LT68,c3810fb2-8e66-405c-b15c-3d3ae616a810
YF-32-EV93,99eadfda-ba45-447b-baa6-f6d7804965ee
HF-20-CJ21,99eadfda-ba45-447b-baa6-f6d7804965ee
TD-05-LY63,99eadfda-ba45-447b-baa6-f6d7804965ee
DF-23-DC67,99eadfda-ba45-447b-baa6-f6d7804965ee
RC-36-WF65,99eadfda-ba45-447b-baa6-f6d7804965ee
BD-05-LR63,99eadfda-ba45-447b-baa6-f6d7804965ee
BB-41-XL44,99eadfda-ba45-447b-baa6-f6d7804965ee
LB-28-EY61,99eadfda-ba45-447b-baa6-f6d7804965ee
RF-33-DN67,99eadfda-ba45-447b-baa6-f6d7804965ee
ND-11-AC01,99eadfda-ba45-447b-baa6-f6d7804965ee
SC-76-PI87,99eadfda-ba45-447b-baa6-f6d7804965ee
AC-87-AF89,99eadfda-ba45-447b-baa6-f6d7804965ee
UD-84-LN99,99eadfda-ba45-447b-baa6-f6d7804965ee
CB-77-MI81,99eadfda-ba45-447b-baa6-f6d7804965ee
IE-21-ZN43,99eadfda-ba45-447b-baa6-f6d7804965ee
VC-01-AY78,99eadfda-ba45-447b-baa6-f6d7804965ee
LE-00-GP95,99eadfda-ba45-447b-baa6-f6d7804965ee
BA-96-UY62,99eadfda-ba45-447b-baa6-f6d7804965ee
LA-27-CK70,99eadfda-ba45-447b-baa6-f6d7804965ee
WF-26-CY95,99eadfda-ba45-447b-baa6-f6d7804965ee
HC-24-JW72,99eadfda-ba45-447b-baa6-f6d7804965ee
VD-68-CC17,99eadfda-ba45-447b-baa6-f6d7804965ee
OC-14-DY96,99eadfda-ba45-447b-baa6-f6d7804965ee
LA-19-ZB78,99eadfda-ba45-447b-baa6-f6d7804965ee
DD-66-RR15,99eadfda-ba45-447b-baa6-f6d7804965ee
HE-06-VD11,99eadfda-ba45-447b-baa6-f6d7804965ee
BC-06-DY17,99eadfda-ba45-447b-baa6-f6d7804965ee
TC-99-VA60,99eadfda-ba45-447b-baa6-f6d7804965ee
VA-68-PT73,99eadfda-ba45-447b-baa6-f6d7804965ee
HE-34-OC79,99eadfda-ba45-447b-baa6-f6d7804965ee
FA-62-YL61,99eadfda-ba45-447b-baa6-f6d7804965ee
XF-37-IB57,99eadfda-ba45-447b-baa6-f6d7804965ee
BE-59-PN93,99eadfda-ba45-447b-baa6-f6d7804965ee
DA-80-HN51,99eadfda-ba45-447b-baa6-f6d7804965ee
PC-65-TL47,99eadfda-ba45-447b-baa6-f6d7804965ee
DE-97-JB74,99eadfda-ba45-447b-baa6-f6d7804965ee
JC-38-GE08,99eadfda-ba45-447b-baa6-f6d7804965ee
MD-17-RD78,99eadfda-ba45-447b-baa6-f6d7804965ee
DB-68-ZZ54,99eadfda-ba45-447b-baa6-f6d7804965ee
FE-02-EY47,99eadfda-ba45-447b-baa6-f6d7804965ee
NB-58-AU71,99eadfda-ba45-447b-baa6-f6d7804965ee
HA-20-ET80,99eadfda-ba45-447b-baa6-f6d7804965ee
TE-12-WP29,99eadfda-ba45-447b-baa6-f6d7804965ee
LF-50-KF91,99eadfda-ba45-447b-baa6-f6d7804965ee
TD-85-OH87,99eadfda-ba45-447b-baa6-f6d7804965ee
BE-85-DU85,99eadfda-ba45-447b-baa6-f6d7804965ee
HB-82-WR55,99eadfda-ba45-447b-baa6-f6d7804965ee
NB-91-TW84,99eadfda-ba45-447b-baa6-f6d7804965ee
PB-79-HH32,99eadfda-ba45-447b-baa6-f6d7804965ee
FD-71-RA97,99eadfda-ba45-447b-baa6-f6d7804965ee
HE-05-YT72,99eadfda-ba45-447b-baa6-f6d7804965ee
LB-00-NP95,99eadfda-ba45-447b-baa6-f6d7804965ee
TB-09-ZN11,99eadfda-ba45-447b-baa6-f6d7804965ee
HA-08-IL55,99eadfda-ba45-447b-baa6-f6d7804965ee
FB-92-TE94,99eadfda-ba45-447b-baa6-f6d7804965ee
LA-08-IH55,99eadfda-ba45-447b-baa6-f6d7804965ee
JD-05-WC81,99eadfda-ba45-447b-baa6-f6d7804965ee
DA-36-RH11,99eadfda-ba45-447b-baa6-f6d7804965ee
HD-66-DN50,99eadfda-ba45-447b-baa6-f6d7804965ee
VD-03-IW98,99eadfda-ba45-447b-baa6-f6d7804965ee
PA-42-NJ40,99eadfda-ba45-447b-baa6-f6d7804965ee
XA-91-JR76,99eadfda-ba45-447b-baa6-f6d7804965ee
BB-31-XE17,99eadfda-ba45-447b-baa6-f6d7804965ee
XC-11-SH07,99eadfda-ba45-447b-baa6-f6d7804965ee
XD-20-ON59,99eadfda-ba45-447b-baa6-f6d7804965ee
ZE-77-XE79,99eadfda-ba45-447b-baa6-f6d7804965ee
JD-27-UA86,99eadfda-ba45-447b-baa6-f6d7804965ee
TD-30-OR09,99eadfda-ba45-447b-baa6-f6d7804965ee
DD-65-LD59,99eadfda-ba45-447b-baa6-f6d7804965ee
BA-21-YE87,99eadfda-ba45-447b-baa6-f6d7804965ee
XD-11-AR01,99eadfda-ba45-447b-baa6-f6d7804965ee
HD-21-OD09,99eadfda-ba45-447b-baa6-f6d7804965ee
ND-84-IE58,99eadfda-ba45-447b-baa6-f6d7804965ee
BD-51-ZO71,99eadfda-ba45-447b-baa6-f6d7804965ee
LE-34-IB51,99eadfda-ba45-447b-baa6-f6d7804965ee
MB-35-GP42,99eadfda-ba45-447b-baa6-f6d7804965ee
FC-08-HF01,99eadfda-ba45-447b-baa6-f6d7804965ee
YB-14-DJ04,99eadfda-ba45-447b-baa6-f6d7804965ee
ME-09-DV46,99eadfda-ba45-447b-baa6-f6d7804965ee
EC-73-JP48,99eadfda-ba45-447b-baa6-f6d7804965ee
CE-33-IM41,99eadfda-ba45-447b-baa6-f6d7804965ee
DA-87-TB49,99eadfda-ba45-447b-baa6-f6d7804965ee
MC-03-RR72,99eadfda-ba45-447b-baa6-f6d7804965ee
SA-05-YY78,99eadfda-ba45-447b-baa6-f6d7804965ee
ZD-27-YE49,99eadfda-ba45-447b-baa6-f6d7804965ee
AC-07-LF14,99eadfda-ba45-447b-baa6-f6d7804965ee
